genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	DEG	HARs.Intron	HARs.Flanking	HARs.FlankingandIntron	HARs.Intron.Simp	HARs.Flanking.Simp	HARs.FlankingandIntron.Simp	hCONDELs.Intron	hCONDELs.Flanking	hCONDELs.FlankingandIntron	hCONDELs.Intron.Simp	hCONDELs.Flanking.Simp	hCONDELs.FlankingandIntron.Simp	HARorhCONDEL	HARandhCONDEL
A2ML1	3.53898374355693	1.74277863116339	0.440776877561828	3.9538794339749	7.68941672254472e-05	0.00231020911214253	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AAGAB	30.0464766874966	0.574587923591493	0.164967218315883	3.48304305217331	0.00049574863373619	0.00953326950133067	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AAK1	403.035675055651	-0.527923256274104	0.150205667275934	-3.51466935867531	0.000440301819213868	0.00868447633146069	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AARD	5.1111081610539	2.98246998187299	0.675069519473693	4.41801902743028	9.96096536849471e-06	0.000448352902740157	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AASS	4.9537396684691	2.08640520175969	0.454375881409909	4.59180446656998	4.39429981218103e-06	0.000233753922476539	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ABCA5	93.1278028540757	0.696861676082424	0.176887236716754	3.93958144757666	8.1623888229072e-05	0.00241104408307413	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ABCB8	20.7420955377336	1.44029395448216	0.298782729022554	4.82053952446978	1.43170486344738e-06	9.50961587137375e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ABO	29.7699960615638	-6.85367123658568	1.37723587688358	-4.97639609279874	6.47790240975581e-07	4.97606974498749e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ACAP2	161.885124731199	-0.568558663415072	0.13732902333424	-4.14012019900032	3.47123886573944e-05	0.00124357385370864	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ACO2	51.9374624388334	-0.724769500052606	0.205621665854252	-3.52477204696092	0.00042384735206792	0.00852746480438562	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ADAM19	27.1138766021867	0.888846684291416	0.221237040983715	4.01762146311133	5.87885344580309e-05	0.00182884433270958	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ADAMTS18	31.5970639217592	-3.97240964027854	0.916961982543743	-4.33214213446307	1.47665558664861e-05	0.00061367742970202	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	503	503	FALSE	TRUE	TRUE	TRUE	FALSE
ADAMTSL1	139.164679754974	-3.55792818723189	0.552935643327853	-6.43461536647997	1.23786388944018e-10	2.98252381832174e-08	TRUE	HARsv2_2967,HARsv2_2968,HARsv2_2969	NA	HARsv2_2967,HARsv2_2968,HARsv2_2969	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
ADGRG6	18.1915197125485	4.64966913126033	0.667073128267513	6.97025398600031	3.16369300171535e-12	1.05068809743455e-09	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ADGRL2	394.058727322383	1.45640232139346	0.23816639932143	6.11506209752072	9.65193715289564e-10	1.71888411209828e-07	TRUE	HARsv2_0079	HARsv2_0080	HARsv2_0080,HARsv2_0079	TRUE	TRUE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
ADGRL3	440.259461305406	-1.14363839905822	0.308331264402963	-3.70912239883524	0.000207978875358197	0.00505068067273029	TRUE	HARsv2_2069,HARsv2_2070	NA	HARsv2_2069,HARsv2_2070	TRUE	FALSE	TRUE	1007	1006	1006,1007	TRUE	TRUE	TRUE	TRUE	TRUE
AFF2	66.4745343260968	1.51146861467668	0.411562037377001	3.67251708711932	0.000240173086524899	0.0056645813574241	TRUE	HARsv2_3167	NA	HARsv2_3167	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
AGAP2	32.9573593147106	-1.61633286239794	0.391675737930263	-4.12671173082905	3.67987198411555e-05	0.00128826971341344	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AGPAT5	34.8887109746003	0.814585690788718	0.186114507375932	4.3767984681782	1.2043523471826e-05	0.000519266022532623	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AGR3	55.9339417820756	-23.6169868924732	2.61177923779117	-9.04248971381154	1.53143310975513e-19	1.71075000478827e-16	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AHCY	5.66981062103789	1.75863280672202	0.469097821273679	3.74896818311166	0.000177563608160208	0.00448950950014945	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AK4	66.2927758794288	-0.649576826262458	0.170693575764887	-3.80551419906502	0.000141509895398647	0.00373951310679264	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AKAP6	553.565043475173	0.600958723718879	0.158495572318016	3.79164360827113	0.000149653570472793	0.00389606583468151	TRUE	HARsv2_0726,HARsv2_0727,HARsv2_0728,HARsv2_0729	NA	HARsv2_0726,HARsv2_0727,HARsv2_0728,HARsv2_0729	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
ALG12	17.776952143568	2.86534126774488	0.497524502773291	5.75919628434971	8.45153789967888e-09	1.16688199675566e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
