genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
A1BG	0.503157794560072	2.02976329567279	1.26005602891884	1.61085162015723	0.107212066918714	0.348397576341237
A1CF	0.972941547461939	-1.57017508266182	1.55335068095776	-1.01083103893429	0.31209730455819	0.602236281774898
A2ML1	5.38161354736548	2.01488822240679	0.476146690134728	4.23165437070804	2.31978695407733e-05	0.00102511712231234
A3GALT2	1.72381240928471	-0.686237152192468	0.919394270633499	-0.74640137981241	0.45542498599714	0.720963340082557
A4GALT	0.715241283361728	-1.76736279004217	1.60869078687194	-1.09863424622377	0.271927633790023	0.567363558448011
A4GNT	0.0912122619866285	-0.391712186602169	3.5956394143704	-0.108940897976767	0.913249367775329	NA
AAAS	12.6601290936473	-1.06571461283997	0.437095621460441	-2.43817270298698	0.0147617196221526	0.112536819918452
AACS	41.7641130627756	0.210656902856911	0.198981326954793	1.05867674158576	0.289747023760065	0.583521578950444
AADAC	0.0484616822897664	-0.221986051375957	3.5956394143704	-0.0617375731528483	0.950771817976378	NA
AADACL2	0.118249021477576	-0.391712186602169	3.5956394143704	-0.108940897976767	0.913249367775329	NA
AADACL3	0.0484616822897664	-0.221986051375957	3.5956394143704	-0.0617375731528483	0.950771817976378	NA
AADACL4	0.275533610023185	-0.493547517647471	2.18762274743502	-0.225609062726265	0.82150549153876	NA
AADAT	16.5075856130919	-0.176647370573852	0.341219266287531	-0.51769459707178	0.604671368515388	0.81414286824033
AAGAB	30.2375787220858	0.257020725666916	0.204808342653837	1.25493289158307	0.209503122530827	0.498763152425379
AAK1	532.89480630195	-0.418663068011715	0.124286949918425	-3.36851993138863	0.000755729326892547	0.0143268928285521
AAMDC	23.0035769371643	-1.38681236897955	0.313315168150394	-4.42625352984465	9.5883823304777e-06	0.000475917042746701
AAMP	12.1095088978767	0.326921947627265	0.380868712894382	0.858358632671209	0.390694462553628	0.672423331069878
AANAT	1.14510163648516	0.77134811390611	0.881371150582637	0.875168325394136	0.381482324920187	0.664022632142627
AAR2	12.8510249510226	-0.312866355271817	0.288716943687843	-1.08364390144724	0.278522717669744	0.574305888923668
AARD	0.583477906198277	-0.655717101756482	1.58302845902002	-0.414216875268564	0.678715284188689	0.855316808210553
AARS2	9.60055457416546	0.0443920827595984	0.405440625177546	0.109490958732018	0.912813092542729	0.966364594140779
AASDH	30.4853265590066	-0.0121263132274652	0.225955651308332	-0.0536667844209747	0.957200646840261	0.984435122359129
AASDHPPT	38.4965406921182	-0.614029905983512	0.344846324004431	-1.78058997078253	0.0749794593877611	0.28736000091571
AASS	3.12337509206324	-2.00463372414406	0.946105450209125	-2.11882694862498	0.0341050944020902	0.185465749631771
AATF	25.6243776052798	-0.0973414118715044	0.225859778290322	-0.430981614381915	0.666481738981111	0.850207951231241
AATK	52.1843245302407	-0.434597092235212	0.201827432144851	-2.15331031870486	0.0312942983712442	0.176158100997914
ABAT	191.77396800851	-0.363107670018258	0.876236100938722	-0.414394784270194	0.678585008071191	0.855316808210553
ABCA1	49.0802598811408	-0.348818904481794	0.195968364085296	-1.77997558998844	0.075079955617738	0.28736000091571
ABCA12	4.53675892780003	1.64371943615622	0.416635915602618	3.94521781392456	7.97274730709716e-05	0.00266111645489546
ABCA13	2.42987820773322	-2.93414718414999	1.07227119381431	-2.73638534829288	0.00621182369114177	0.0644817099452682
ABCA2	29.30780584753	-0.267384072424873	0.258520480628474	-1.03428583984855	0.301002554645196	0.593027011114162
ABCA3	96.0512416307277	-0.0405876282505948	0.750279671187657	-0.054096665295951	0.95685814906746	0.984393210135043
ABCA4	1.30472366818385	0.940678834290348	0.747639519751953	1.25819838229317	0.208320019883236	0.497448045403312
ABCA5	118.11174052025	0.509091168939808	0.140129534604712	3.63300406567318	0.000280140602479284	0.0070035150619821
ABCA6	51.5255719814217	0.721182034730211	0.407217390430369	1.77100008908762	0.0765606869088231	0.29116261233507
ABCB1	18.5516092120788	0.129610987450281	0.881415574547193	0.147048669428	0.883093605180896	0.954937205469289
ABCB10	39.3802242183415	0.182011047096115	0.302166566808801	0.602353360990082	0.54693894816285	0.779339688352365
ABCB11	0.254788665334592	-0.323819629087847	1.86002871625835	-0.174093886969253	0.861791677332199	NA
ABCB5	1.9283125020982	-0.278052990942923	0.852817505829277	-0.326040435430022	0.744393762152877	0.89159588805293
ABCB6	2.8393627820964	3.66293069311831	0.843539892216012	4.34233250486311	1.40977955772912e-05	0.000662649192865187
ABCB7	33.2182503893077	0.0299861708713208	0.202204474857946	0.148296277282622	0.882108953175515	0.954553512526621
ABCB8	21.2609559437086	1.24096532386999	0.234555550506031	5.29070968984841	1.21842637959438e-07	1.2849790810008e-05
ABCB9	95.9668866132276	-0.267967044213837	0.304765973409007	-0.879255125552404	0.379262961099062	0.662770990775794
ABCC10	21.982152537601	-0.549966071448316	0.375251164338112	-1.46559457695055	0.142758769553487	0.408207463635513
ABCC11	1.09788683257535	0.894568469840812	0.8592679983315	1.0410820274674	0.297837480022717	0.590872648480098
ABCC12	0.289217597467064	1.02347950079099	1.83586455863261	0.557491834557391	0.577191436458323	NA
ABCC2	3.88188705073377	-1.81609740321521	0.872808948292848	-2.08075021087647	0.0374567755795948	0.196262070600573
ABCC3	2.17615229467765	0.0610279738842092	0.660867495791655	0.0923452496496345	0.92642373791265	0.97132745802694
ABCC4	17.4887186504913	-0.903212017930833	0.547787416976443	-1.64883673837596	0.0991810862154755	0.334086674605377
ABCC5	166.140192379082	-0.206712753247319	0.144790185985756	-1.42767102507662	0.153386569796309	0.425205845106437
ABCC8	52.068728196901	0.0932358856188278	0.241700842620657	0.385749112861633	0.699682485792111	0.867293716912222
ABCD1	1.69008337387983	-0.218865709680557	0.903564434093239	-0.242224794848413	0.808605983509496	0.921373260672252
ABCD2	29.6889282159185	-0.146297110609721	0.302710406737129	-0.483290654545497	0.628889374744222	0.828354497590259
ABCD3	49.3384337473001	0.233552619217495	0.203296352434514	1.14882837995201	0.250626754522418	0.54622529652976
ABCD4	28.3345075646537	1.15294851311942	0.245839964177835	4.68983355483	2.73427373947382e-06	0.000166578327332022
ABCE1	28.1368625470322	-0.511504636689764	0.229826643234854	-2.22561070157158	0.0260402687583995	0.158907734804049
ABCF3	6.52569759634263	1.51125760478978	0.935872645566618	1.61481117323906	0.106351592767421	0.346700048700994
ABCG2	4.13204765247076	-1.85830523920919	0.661719917589628	-2.80829576050579	0.0049804462864128	0.055188868658086
ABCG4	13.944778892228	-0.123421797259555	0.292188455520777	-0.422404769687344	0.672729597042918	0.853081981165184
ABCG5	4.70722824404512	-0.300039879128019	0.743855380614302	-0.40335781248263	0.68668501741488	0.859634732483148
ABCG8	2.64955020245411	1.05040100150751	0.602007651574673	1.74482998473519	0.0810144677306811	0.299148133101601
ABHD1	1.67398833396099	-0.469119055047001	1.02710914460298	-0.456737297600769	0.647859879063323	0.839285776507058
ABHD10	14.8703885165153	0.542843713146238	0.27444229125432	1.97798856242311	0.0479299969682922	0.227527831099411
ABHD11	5.48350733712797	0.269167244889301	0.397984998775837	0.676325101994381	0.498834258745967	0.749424742209427
ABHD12	85.245737416696	-0.454908752842402	0.132911118519948	-3.42265386002396	0.000620129906399085	0.012512267404033
ABHD12B	3.48416924281354	-2.19083615214562	1.25509587508761	-1.74555282638682	0.0808886854660932	0.299148133101601
ABHD13	14.55259290024	0.347699478871273	0.339407466000474	1.02443084994125	0.305631816847393	0.595796569500216
ABHD15	1.19351308876272	-1.91429516073608	1.22909427764203	-1.55748439770509	0.119355522071315	0.369946110643371
ABHD16A	16.424461479566	-0.205916813093733	1.64606451845403	-0.125096441108595	0.90044720074939	0.962736812165799
ABHD16B	0.0783974186202106	-0.221986051375957	3.5956394143704	-0.0617375731528483	0.950771817976378	NA
ABHD17A	13.9094339367112	0.486230566578697	0.502914388966828	0.966825720730708	0.333631164200141	0.623098525547091
ABHD17B	34.9687619620773	-0.266667016119057	0.192053044636196	-1.38850710033887	0.164982684179232	0.442470268908993
ABHD17C	29.9283600912474	-0.36991719130343	0.199949373701421	-1.85005426351481	0.0643057289970311	0.26347923568813
ABHD2	127.435154782845	0.259920996780555	0.218778414521502	1.18805594852233	0.234811368011713	0.528968348330102
ABHD3	42.3503237267821	-0.263911238739483	0.24287811250073	-1.08659951290872	0.277213840423123	0.573041890655741
ABHD4	1.98750550623951	-0.348343471625771	0.8862549220889	-0.393051099569327	0.694281740267748	0.863722823191934
ABHD5	24.1802483874107	0.0410193690224022	0.402589167782635	0.101888903887621	0.918844857539393	0.968701670228373
ABHD6	65.096292638047	-0.228850474278267	0.133145903054309	-1.71879471338236	0.085651758502273	0.307359065367585
ABHD8	31.0439732315374	-0.221944068905855	0.285299715609238	-0.777933018376511	0.436608501774182	0.707450465803019
ABI1	93.2405484391119	0.170063102473497	0.112103971149628	1.51701229429696	0.129263580035978	0.387094233379512
ABI2	176.215890027399	-0.300123394673421	0.186190174551578	-1.6119185418685	0.106979666771301	0.348072740814678
ABI3	1.52199562293056	-1.12806652465845	0.97540420646053	-1.15651185138096	0.247471854799312	0.543423691476851
ABI3BP	5.03179294900562	-1.22382332394461	0.846579339311423	-1.44560972269891	0.148286698067553	0.417720082211325
ABL1	104.81020680345	-0.460344261380966	0.182198944197921	-2.52660224463704	0.0115171858709515	0.0967474448998938
ABL2	83.0238643286183	-0.53749061612442	0.23304088141194	-2.30642200144408	0.0210870637943743	0.140552980364704
ABLIM1	378.862597990265	0.029487033481034	0.156546223435532	0.188359915901626	0.850594519703667	0.940255932838853
ABLIM2	177.234118887513	-0.695715645133213	0.310425748358179	-2.24116603990747	0.0250153217341381	0.155459440277342
ABLIM3	55.9547727805271	0.0421961688136176	0.28683600572416	0.147109037817923	0.883045956346171	0.954937205469289
ABO	26.8533605577549	-7.05597209930964	1.36302264031129	-5.17670938884637	2.25833570090344e-07	2.14712977623774e-05
ABR	177.263980574822	-0.884701970344048	0.261971966095088	-3.37708642467083	0.000732580283053341	0.0139512633570856
ABRA	4.13512287193333	-2.1033733141364	1.29883796421036	-1.61942703562347	0.105355413750604	0.344784268219117
ABRACL	6.40038426985817	0.0878740172032427	0.448207457417923	0.196056571011727	0.844565887825969	0.937244839704298
ABT1	4.21906316758581	0.393923689294779	0.646374405857367	0.609435778590689	0.542235628699728	0.776975906519257
ABTB1	11.5279587643871	-0.414305879044244	0.328197771572976	-1.2623665208285	0.206816930338828	0.496087574310877
ABTB2	19.848299576957	-2.26139017056068	0.43429613382508	-5.2070234902701	1.91893809199181e-07	1.92661384435978e-05
